,Paths,features0,features1,features2,Type,Labels,Predictions,Confidence,Errors,Accuracy
11815,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_1380.jpg,9.527705,-3.598022,-3.6256015,TEST,Tibetan Mastiff,Border Collie,69.9141204357147,Incorrect,0
11816,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_1664.jpg,1.517702,3.904875,-6.418403,TEST,Tibetan Mastiff,Chow,59.9623680114746,Incorrect,0
11817,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_1705.jpg,-1.024099,5.383878,-8.544391,TEST,Tibetan Mastiff,Affenpinscher,66.5873229503632,Incorrect,0
11818,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_1725.jpg,-11.210088,2.283233,-0.35654464,TEST,Tibetan Mastiff,Tibetan Mastiff,39.9347901344299,Correct,1
11819,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_2000.jpg,-2.9025226,2.2669163,1.9052954,TEST,Tibetan Mastiff,Cairn,73.3030915260315,Incorrect,0
11820,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_2122.jpg,-8.854961,-12.56757,-6.2440567,TEST,Tibetan Mastiff,Rottweiler,96.5837299823761,Incorrect,0
11821,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_2301.jpg,-9.242987,-0.6345354,0.89729476,TEST,Tibetan Mastiff,German Shepherd,74.7469305992126,Incorrect,0
11822,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_239.jpg,11.258725,-3.2562206,-5.125614,TEST,Tibetan Mastiff,Border Collie,25.8049547672272,Incorrect,0
11823,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_246.jpg,1.321954,-7.9568405,-3.5170543,TEST,Tibetan Mastiff,Bluetick,21.7669859528541,Incorrect,0
11824,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_2836.jpg,-4.7897286,-3.9514556,-11.846717,TEST,Tibetan Mastiff,Flat,99.1102695465088,Incorrect,0
11825,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_351.jpg,-0.4834683,4.5973163,-2.3099887,TEST,Tibetan Mastiff,Silky Terrier,34.6648544073105,Incorrect,0
11826,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_3814.jpg,-4.562342,0.15884589,-0.99145275,TEST,Tibetan Mastiff,Briard,27.7549386024475,Incorrect,0
11827,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_4310.jpg,-2.2293382,2.6061254,-10.681852,TEST,Tibetan Mastiff,Flat,20.5957934260368,Incorrect,0
11828,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108551-Tibetan_mastiff/n02108551_4820.jpg,-14.590467,0.9261395,-2.7721422,TEST,Tibetan Mastiff,Leonberg,91.8505609035492,Incorrect,0
11829,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_12460.jpg,-9.26824,-1.3271164,-7.348459,TEST,French Bulldog,Pug,56.975132226944,Incorrect,0
11830,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_12618.jpg,-4.3486524,-0.9572845,-7.6350713,TEST,French Bulldog,Pug,48.3940094709396,Incorrect,0
11831,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_12904.jpg,7.8190794,-8.41865,-2.21568,TEST,French Bulldog,Saint Bernard,57.1392774581909,Incorrect,0
11832,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_1895.jpg,-13.53649,-3.8815703,1.6743189,TEST,French Bulldog,Malinois,65.2985870838165,Incorrect,0
11833,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_1958.jpg,-6.9880905,1.7924088,7.6820374,TEST,French Bulldog,Collie,31.5953820943832,Incorrect,0
11834,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_2326.jpg,-3.1489656,-9.070142,-1.9824457,TEST,French Bulldog,Kelpie,75.0820517539978,Incorrect,0
11835,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_2756.jpg,10.234036,-5.2205505,-6.335049,TEST,French Bulldog,Boston Bull,40.5335426330566,Incorrect,0
11836,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_2807.jpg,2.0958679,-3.9976478,-3.2883313,TEST,French Bulldog,Great Dane,87.3723208904266,Incorrect,0
11837,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_3300.jpg,2.8507013,5.5688014,2.6331842,TEST,French Bulldog,West Highland White Terrier,23.008169233799,Incorrect,0
11838,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_350.jpg,-7.122627,-4.2580504,3.0485919,TEST,French Bulldog,Brabancon Griffon,92.1765506267548,Incorrect,0
11839,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_4603.jpg,-2.8643248,0.16239789,-10.769452,TEST,French Bulldog,Border Collie,63.183718919754,Incorrect,0
11840,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_5319.jpg,10.498877,-2.7238808,-8.775719,TEST,French Bulldog,French Bulldog,46.7195630073547,Correct,1
11841,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_5813.jpg,-1.9210936,1.4934152,-5.94728,TEST,French Bulldog,Standard Poodle,40.8798038959503,Incorrect,0
11842,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_8425.jpg,-0.96959066,-1.2435035,-6.9795504,TEST,French Bulldog,Italian Greyhound,33.0820053815842,Incorrect,0
11843,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02108915-French_bulldog/n02108915_971.jpg,9.769928,-3.1332455,-10.904479,TEST,French Bulldog,French Bulldog,93.8586056232452,Correct,1
11844,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_11472.jpg,-3.0355394,-7.546714,-2.8903444,TEST,Great Dane,Italian Greyhound,24.0891739726067,Incorrect,0
11845,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_17050.jpg,-0.57301915,-1.6860437,-4.8873,TEST,Great Dane,Great Dane,80.7895362377167,Correct,1
11846,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_22006.jpg,-1.7851667,4.400129,-6.7194743,TEST,Great Dane,Mexican Hairless,83.2791745662689,Incorrect,0
11847,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_24258.jpg,2.0217144,-1.8440003,-2.2435079,TEST,Great Dane,Great Dane,37.2777253389358,Correct,1
11848,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_24340.jpg,7.668863,5.972275,0.6660687,TEST,Great Dane,Great Pyrenees,49.9580562114716,Incorrect,0
11849,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_26134.jpg,-5.301969,-3.37433,-6.148232,TEST,Great Dane,Mexican Hairless,96.8787372112274,Incorrect,0
11850,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_31049.jpg,1.9900464,-5.075035,-9.801494,TEST,Great Dane,Staffordshire Bullterrier,43.6845511198044,Incorrect,0
11851,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_31274.jpg,-1.9267497,-3.7108765,6.2759266,TEST,Great Dane,Saluki,74.7509181499481,Incorrect,0
11852,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_34022.jpg,0.89885074,-4.0923862,-6.2363486,TEST,Great Dane,Great Dane,84.4278633594513,Correct,1
11853,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_34093.jpg,-5.2060523,-4.4219546,-10.995387,TEST,Great Dane,Flat,97.0263838768005,Incorrect,0
11854,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_34102.jpg,-5.082143,-1.453403,-12.103047,TEST,Great Dane,Groenendael,67.9619669914246,Incorrect,0
11855,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_5331.jpg,-2.7862077,-8.580687,-2.562139,TEST,Great Dane,Kelpie,84.6226692199707,Incorrect,0
11856,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_5822.jpg,-2.43443,-1.6771181,-4.10725,TEST,Great Dane,Mexican Hairless,23.7838000059128,Incorrect,0
11857,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_6447.jpg,-9.712872,-5.088859,-1.2493536,TEST,Great Dane,Malinois,47.2550243139267,Incorrect,0
11858,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109047-Great_Dane/n02109047_8912.jpg,6.9012294,-3.881974,3.6765516,TEST,Great Dane,Toy Terrier,55.7405233383179,Incorrect,0
11859,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_10251.jpg,10.397952,-6.3497705,3.4683497,TEST,Saint Bernard,Cocker Spaniel,31.8974524736404,Incorrect,0
11860,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_10992.jpg,-1.5220873,0.8359163,1.1686317,TEST,Saint Bernard,Saint Bernard,50.576776266098,Correct,1
11861,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_12875.jpg,9.816067,-6.1060867,2.4999218,TEST,Saint Bernard,English Springer,41.3325607776642,Incorrect,0
11862,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_13146.jpg,8.023235,-8.006127,1.4441143,TEST,Saint Bernard,Saint Bernard,49.2103964090347,Correct,1
11863,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_13804.jpg,8.048602,-8.603897,-0.5916082,TEST,Saint Bernard,Saint Bernard,99.6985495090485,Correct,1
11864,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_13988.jpg,14.571697,-10.12326,-1.1003745,TEST,Saint Bernard,English Springer,72.63343334198,Incorrect,0
11865,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_16487.jpg,7.739358,-8.894435,-1.221309,TEST,Saint Bernard,Saint Bernard,92.2326862812042,Correct,1
11866,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_2035.jpg,9.438745,-9.334076,0.5854861,TEST,Saint Bernard,Saint Bernard,99.9956607818604,Correct,1
11867,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_243.jpg,8.024231,-8.4533205,-1.7062181,TEST,Saint Bernard,Saint Bernard,93.8753962516785,Correct,1
11868,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_2840.jpg,9.578157,-9.467828,0.48746186,TEST,Saint Bernard,Saint Bernard,66.8484508991241,Correct,1
11869,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_3388.jpg,7.727132,-9.183658,-1.7501315,TEST,Saint Bernard,Saint Bernard,55.2118301391602,Correct,1
11870,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_499.jpg,7.8952036,-8.16562,-1.4254636,TEST,Saint Bernard,Saint Bernard,96.5714752674103,Correct,1
11871,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_5264.jpg,-11.009715,-0.24397738,7.807272,TEST,Saint Bernard,Irish Setter,72.9195713996887,Incorrect,0
11872,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_5498.jpg,10.006992,-9.089495,-2.1620998,TEST,Saint Bernard,Saint Bernard,84.6931457519531,Correct,1
11873,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_8417.jpg,7.5300193,-9.811909,-1.8611,TEST,Saint Bernard,Saint Bernard,47.6440399885178,Correct,1
11874,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_9130.jpg,9.703435,-9.26714,0.35173064,TEST,Saint Bernard,Saint Bernard,87.5398874282837,Correct,1
11875,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109525-Saint_Bernard/n02109525_9345.jpg,8.500206,-1.0036161,-3.2057326,TEST,Saint Bernard,English Setter,26.2722730636597,Incorrect,0
11876,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_1251.jpg,10.80118,2.1885927,-4.7230206,TEST,Eskimo Dog,Siberian Husky,46.128836274147,Incorrect,0
11877,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_1328.jpg,6.662825,-0.9207955,10.972087,TEST,Eskimo Dog,Shetland Sheepdog,54.0671348571777,Incorrect,0
11878,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_1613.jpg,13.022789,4.849506,-3.2298143,TEST,Eskimo Dog,Eskimo Dog,85.2836489677429,Correct,1
11879,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_1633.jpg,12.572333,3.5851963,-9.640302,TEST,Eskimo Dog,Malamute,44.4579541683197,Incorrect,0
11880,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_20013.jpg,2.363969,6.8724184,9.4616785,TEST,Eskimo Dog,Wire,93.3727502822876,Incorrect,0
11881,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_2406.jpg,3.470957,1.7436651,-1.3797218,TEST,Eskimo Dog,Eskimo Dog,51.7503380775452,Correct,1
11882,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_2706.jpg,5.50551,6.9335184,-12.501964,TEST,Eskimo Dog,Norwegian Elkhound,95.2720224857331,Incorrect,0
11883,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_3984.jpg,3.1349618,4.686419,1.5672914,TEST,Eskimo Dog,Sealyham Terrier,28.0577570199966,Incorrect,0
11884,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_4054.jpg,-2.7899811,3.0259938,-5.5129757,TEST,Eskimo Dog,Pug,61.328911781311,Incorrect,0
11885,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_4428.jpg,6.636008,5.058663,3.1390758,TEST,Eskimo Dog,Maltese Dog,49.0635961294174,Incorrect,0
11886,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_4619.jpg,-1.6495229,-0.7183388,-1.2332826,TEST,Eskimo Dog,Newfoundland,61.1341595649719,Incorrect,0
11887,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_4738.jpg,13.2003355,1.3225749,-6.5281577,TEST,Eskimo Dog,Siberian Husky,94.8964476585388,Incorrect,0
11888,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_546.jpg,14.254278,1.8043008,-7.2350154,TEST,Eskimo Dog,Siberian Husky,99.883645772934,Incorrect,0
11889,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_5684.jpg,3.0388272,-0.08483745,11.564887,TEST,Eskimo Dog,Pomeranian,46.7640161514282,Incorrect,0
11890,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02109961-Eskimo_dog/n02109961_930.jpg,1.317259,0.7884824,-1.7355242,TEST,Eskimo Dog,Mexican Hairless,20.6771865487099,Incorrect,0
11891,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_1058.jpg,-1.3514377,0.029262494,1.3833808,TEST,Malamute,Malamute,24.0190088748932,Correct,1
11892,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_10787.jpg,0.15358594,-5.418453,2.559511,TEST,Malamute,Whippet,18.749737739563,Incorrect,0
11893,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_1104.jpg,11.616033,3.4410174,-7.6049767,TEST,Malamute,Siberian Husky,51.5314638614655,Incorrect,0
11894,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_11227.jpg,8.720426,4.8680053,-10.111101,TEST,Malamute,Malamute,70.4903841018677,Correct,1
11895,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_12139.jpg,2.5555284,0.458162,0.7845926,TEST,Malamute,Great Pyrenees,23.119629919529,Incorrect,0
11896,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_12447.jpg,6.8761206,1.7614532,0.9840489,TEST,Malamute,Whippet,33.0563247203827,Incorrect,0
11897,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_13126.jpg,0.34364924,-6.0470333,8.301371,TEST,Malamute,Ibizan Hound,29.0638983249664,Incorrect,0
11898,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_13413.jpg,9.532681,3.9245071,-11.329868,TEST,Malamute,Malamute,97.856342792511,Correct,1
11899,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_14591.jpg,13.628634,3.0855486,-6.8169084,TEST,Malamute,Siberian Husky,99.2871224880218,Incorrect,0
11900,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_15580.jpg,3.9495819,-1.3735634,-2.3650067,TEST,Malamute,Siberian Husky,22.4052876234054,Incorrect,0
11901,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_16533.jpg,3.0935023,0.19088994,-2.6670086,TEST,Malamute,Irish Wolfhound,39.8212343454361,Incorrect,0
11902,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_18538.jpg,10.231598,3.6086233,-9.882573,TEST,Malamute,Malamute,98.3886539936066,Correct,1
11903,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_2481.jpg,10.857775,2.4762504,-8.799819,TEST,Malamute,Malamute,56.7581534385681,Correct,1
11904,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_3670.jpg,11.705403,4.389076,-9.091873,TEST,Malamute,Malamute,48.7730175256729,Correct,1
11905,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_7037.jpg,-2.6884432,-6.97295,8.245087,TEST,Malamute,Chihuahua,21.1997494101524,Incorrect,0
11906,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_8757.jpg,4.6659665,5.131795,-6.743002,TEST,Malamute,Irish Wolfhound,54.4345796108246,Incorrect,0
11907,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110063-malamute/n02110063_8977.jpg,9.991797,3.338163,-8.540827,TEST,Malamute,Malamute,84.598296880722,Correct,1
11908,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_10047.jpg,11.783856,4.153937,-9.026341,TEST,Siberian Husky,Malamute,70.5791711807251,Incorrect,0
11909,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_10175.jpg,-0.38889167,4.6731353,3.5065234,TEST,Siberian Husky,Cairn,48.597377538681,Incorrect,0
11910,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_13158.jpg,4.128281,3.6275752,-13.132755,TEST,Siberian Husky,Norwegian Elkhound,51.4452159404755,Incorrect,0
11911,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_13197.jpg,6.8520136,-0.20565616,-1.0540565,TEST,Siberian Husky,English Setter,49.7010052204132,Incorrect,0
11912,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_1338.jpg,13.191166,3.82429,-7.769617,TEST,Siberian Husky,Siberian Husky,93.1034505367279,Correct,1
11913,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_13704.jpg,4.2367344,4.709047,-14.027856,TEST,Siberian Husky,Norwegian Elkhound,74.7441411018372,Incorrect,0
11914,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_14479.jpg,12.93766,3.5774865,-5.75564,TEST,Siberian Husky,Siberian Husky,81.0973823070526,Correct,1
11915,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_1469.jpg,7.8686147,-3.4071555,3.7445483,TEST,Siberian Husky,Borzoi,37.7726167440414,Incorrect,0
11916,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_2701.jpg,1.9787865,-4.25272,-2.9885094,TEST,Siberian Husky,Great Dane,52.8238117694855,Incorrect,0
11917,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_4294.jpg,9.3731365,-5.3812847,-2.8012724,TEST,Siberian Husky,Cardigan,42.209392786026,Incorrect,0
11918,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_5622.jpg,12.576912,3.2609668,-4.1941133,TEST,Siberian Husky,Eskimo Dog,75.5075216293335,Incorrect,0
11919,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_6263.jpg,6.534182,-1.2451514,5.8574004,TEST,Siberian Husky,Borzoi,55.3021967411041,Incorrect,0
11920,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_6746.jpg,9.863474,-2.8465283,-7.3372917,TEST,Siberian Husky,Papillon,37.0202213525772,Incorrect,0
11921,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_712.jpg,10.211211,2.024977,-4.758632,TEST,Siberian Husky,Malamute,40.8377379179001,Incorrect,0
11922,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_7246.jpg,10.416099,-8.673201,7.0808744,TEST,Siberian Husky,Blenheim Spaniel,56.346869468689,Incorrect,0
11923,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_725.jpg,-0.39089817,-13.136183,0.5026412,TEST,Siberian Husky,Toy Terrier,98.659336566925,Incorrect,0
11924,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_8216.jpg,13.597223,3.3216374,-3.7133093,TEST,Siberian Husky,Eskimo Dog,69.8647975921631,Incorrect,0
11925,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_9001.jpg,4.645594,2.447332,4.6229606,TEST,Siberian Husky,Great Pyrenees,51.4212787151337,Incorrect,0
11926,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110185-Siberian_husky/n02110185_9833.jpg,-0.40777794,-6.4304695,8.665596,TEST,Siberian Husky,Basenji,68.3159828186035,Incorrect,0
11927,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_10437.jpg,-2.400416,1.491579,0.15200019,TEST,Affenpinscher,Irish Water Spaniel,36.7693483829498,Incorrect,0
11928,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_11422.jpg,-3.8042629,4.6019964,-10.1648855,TEST,Affenpinscher,Affenpinscher,64.7629082202911,Correct,1
11929,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_11783.jpg,-3.557754,6.9450297,-9.738935,TEST,Affenpinscher,Affenpinscher,99.6106445789337,Correct,1
11930,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_11811.jpg,2.2243588,7.466259,3.1388624,TEST,Affenpinscher,Pekinese,50.3429055213928,Incorrect,0
11931,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_12070.jpg,-3.4716656,-0.6588994,-5.9095106,TEST,Affenpinscher,Curly,56.540310382843,Incorrect,0
11932,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_13553.jpg,-3.3270185,15.7166815,-1.1140939,TEST,Affenpinscher,Toy Poodle,45.435956120491,Incorrect,0
11933,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_13782.jpg,-4.8524256,-2.4402423,-10.117713,TEST,Affenpinscher,Giant Schnauzer,61.3180220127106,Incorrect,0
11934,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_1387.jpg,-3.423185,0.7136468,-9.364213,TEST,Affenpinscher,Giant Schnauzer,58.5530757904053,Incorrect,0
11935,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_3561.jpg,-2.667595,2.6292322,-5.6918035,TEST,Affenpinscher,Kerry Blue Terrier,55.7644486427307,Incorrect,0
11936,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_4086.jpg,-0.4608336,8.512468,-7.4593534,TEST,Affenpinscher,Schipperke,43.706402182579,Incorrect,0
11937,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_4607.jpg,-2.781618,4.009808,-7.3175626,TEST,Affenpinscher,Affenpinscher,63.9111757278442,Correct,1
11938,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_6796.jpg,-1.4542674,0.45309824,-2.7521405,TEST,Affenpinscher,Irish Water Spaniel,50.5296528339386,Incorrect,0
11939,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_6991.jpg,-3.7259665,6.902594,-9.558334,TEST,Affenpinscher,Affenpinscher,97.9751527309418,Correct,1
11940,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_735.jpg,-0.1968669,1.3223532,-7.2081113,TEST,Affenpinscher,Newfoundland,53.2236635684967,Incorrect,0
11941,https://storage.googleapis.com/multiclass_classification/dogbreeds/test/n02110627-affenpinscher/n02110627_7694.jpg,-4.312711,3.9954984,-8.191192,TEST,Affenpinscher,Scotch Terrier,29.0944814682007,Incorrect,0
